what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954143097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954231373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954243897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954245877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954246895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954329707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954331325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1426954343792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954349801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954351360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1426954361664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1426954363314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954425027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954426996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954431688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954437497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954438794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954441646
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1426954446822
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1426954446963
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1426954447055
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1426954448134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954452169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954455727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954466136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954485001
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426954487555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954493844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954507959
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426954508336
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426954508379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954555025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954555905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954635753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426954749711
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426954751423
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426954753213
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426954760501
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426954763003
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426954767988
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426954771397
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426954781862
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426954786704
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426954826845
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426954832337
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426954832369
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426954854521
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426954854694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1426954864475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1426954903452
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1426954914329
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426954926519
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426954932060
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426954957428
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426954960628
