what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427081399986
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427081400049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081408636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081409438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081410968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081412465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081499912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081500115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081501324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081502369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427081557248
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.surround.with.try.catch",1427081565300
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427081699234
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427081703509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081706839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081707971
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427081709056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427081721485
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427081721844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081722254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081723476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427081730901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081731837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081732485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081739774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081740854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081743822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081747648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081763504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427081787775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081800795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081801123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081801451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081801763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081802045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081802404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081802724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081803052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081803349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081803615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081803958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081804224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081804529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081804834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081805115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081805365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081812425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427081818730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081821644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081822019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081822425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081822864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081823208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081823552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427081826481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081829234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427081829610
