what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426969589380
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426969589411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426969596412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426969597377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426969614813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426969698030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426974225129
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426974228067
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426974228715
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426974228715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426974231841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426974233212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426974233955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426991826387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426991864469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426991866022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1426991913366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426991946421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426991966699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426992008519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426992013052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426992016117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426992017367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426992021308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426992027897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426992109746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426992276186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426995322380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426995357795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426995361848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426995364017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426995375968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426995395922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426995402600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426995424932
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.extract.method",1426995424943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426995429288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426995935212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426995943738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996027151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996044071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996151166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996155945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996160759
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426996163060
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426996163841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996164406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996172292
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1426996172804
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426996173514
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1426996177112
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426996177221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996186728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996201896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996208204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996229160
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426996229239
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426996229254
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426996243527
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426996248411
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426996248442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426996255135
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426996258774
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426996258930
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426996268266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426996275013
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426996278788
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426996278975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426996281198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996296529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996447181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996448057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996449081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996484936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996485708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996491175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996492448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996508065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996511971
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.extract.method",1426996511987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996512934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996520994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996523501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996529813
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.extract.method",1426996529828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996537768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996538826
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.extract.local.variable",1426996538826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996540688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996542359
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.extract.method",1426996542359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996543113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426996549992
