what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427038702201
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427038705994
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427038706025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427038708759
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427038711745
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427038716276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427038718638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427038747673
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427038750205
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427038750986
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427038750986
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427038752276
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1427038756044
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427038756564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427038763705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427038765651
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.import",1427038781189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427038792793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427038798135
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.extract.method",1427038798146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427038799849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427038831402
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.extract.method",1427038831402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427038833569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427038870464
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.extract.method",1427038870480
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1427038904213
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1427038904245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427038904517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427038918529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427038922067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427039028309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427039029880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427039031118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427039062136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427039074297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427039075540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427039213103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427039269971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427039839852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427039845660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427039850677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427039863507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427039865213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427039866099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427039886397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427039894570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427039923613
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1427039936986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427039945500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427039946754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427039954743
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1427039955362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427039983958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427039987518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427039990603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427039992379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427040000826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427040002380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427040017459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427040029685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427040030113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427040053778
