what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427089420519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427089469358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427089507717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089510210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089511040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089519048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089526406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427089530928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089547380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089549937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427089601347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427089603857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427089604312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089623379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089625850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427089626749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089634032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089636181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089653017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089654478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427089659346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089666196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089668848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089669196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089671035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089671134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089674017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089674049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089675374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089687856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089690919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089690950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089693231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427089704676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427089708687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427089710345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089726520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089730423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089751809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089774092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089782681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089799969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427089817829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427089818712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089827540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089857772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089861347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089862246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089876769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089877516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427089893430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427089894507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089902259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089908977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427089938260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427089939220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089941106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089942376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427089956892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089959286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089961741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089963290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089964012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089971753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089973233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089987218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427089988323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090027442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090028036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427090050682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427090100630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090155708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090162142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090227126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090230214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090237105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090241219
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427090254101
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427090254944
opened,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1427090265811
activated,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1427090265866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.help.dynamicHelp",1427090265882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090348261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090349230
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1427090349324
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427090349340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.resetPerspective",1427090349480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427090419025
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427090527367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090527570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090529105
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1427090530215
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1427090530294
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427090535672
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1427090535782
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427090544751
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.gotoLastEditPosition",1427090549063
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.gotoLastEditPosition",1427090549597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427090550738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427090714769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427090716285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427090732375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427090742826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090744783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090745986
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427090747753
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427090748818
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427090749381
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427090749475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090790323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090822581
activated,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1427090825875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090923301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090924347
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427090940496
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427090946401
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427090946464
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427090972025
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1427090977894
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427090978066
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1427090987001
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1427090987095
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427090987142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090988690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427090997077
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427091001856
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427091001887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427091043633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427091047137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427091094780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427091104176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427091924141
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427091925833
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1427091932486
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427091932657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427091937199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427091942234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427091947050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427091952664
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427091952930
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427091952977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427091960583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427091961763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427091964384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427091984181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427091985150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427091990851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427091994617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427091995414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427091996039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427092001365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427092013741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427092022533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427092059136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427092060089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427092064524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427092075932
